Datetime,Predicted,Prob_COIL_LEAKAGE,Prob_OA_BIAS_NEGATIVE,Prob_OA_BIAS_POSITIVE,Prob_OA_DMPR_STUCK,Prob_SA_BIAS_NEGATIVE,Prob_SA_BIAS_POSITIVE,Prob_Unfaulted
2018-01-30 04:38:00,Unfaulted,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-01-30 04:41:00,Unfaulted,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-01-30 04:57:00,Unfaulted,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-01-30 04:59:00,Unfaulted,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-01-30 05:07:00,Unfaulted,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-01-30 05:08:00,Unfaulted,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-01-30 05:19:00,Unfaulted,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-01-30 05:26:00,Unfaulted,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-01-30 05:36:00,Unfaulted,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-01-30 05:42:00,Unfaulted,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-01-30 05:46:00,Unfaulted,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-01-30 05:50:00,Unfaulted,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-01-30 05:58:00,Unfaulted,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-01-30 05:59:00,Unfaulted,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-01-30 06:12:00,Unfaulted,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-01-30 06:17:00,Unfaulted,0.0,0.0,0.0003922594142259414,0.0,0.0,0.0,0.9996077405857741
2018-01-30 06:21:00,Unfaulted,0.0018131101813110182,0.0001394700139470014,0.0,0.0,0.0,0.0,0.998047419804742
2018-01-30 06:29:00,Unfaulted,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-01-30 06:31:00,Unfaulted,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-01-30 06:39:00,Unfaulted,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-01-30 06:42:00,Unfaulted,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-01-30 06:43:00,Unfaulted,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-01-30 06:44:00,Unfaulted,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-01-30 06:54:00,Unfaulted,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-01-30 07:00:00,Unfaulted,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-01-30 07:01:00,Unfaulted,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-01-30 07:07:00,Unfaulted,0.0,0.0,0.0004184100418410042,0.0,0.0,0.0,0.999581589958159
2018-01-30 07:21:00,Unfaulted,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-01-30 07:26:00,Unfaulted,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-01-30 07:27:00,Unfaulted,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-01-30 07:30:00,Unfaulted,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-01-30 07:32:00,Unfaulted,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-01-30 07:48:00,Unfaulted,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-01-30 08:07:00,Unfaulted,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-01-30 08:10:00,Unfaulted,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-01-30 08:15:00,Unfaulted,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-01-30 08:19:00,Unfaulted,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-01-30 08:25:00,Unfaulted,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-01-30 08:27:00,Unfaulted,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-01-30 08:28:00,Unfaulted,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-01-30 08:48:00,Unfaulted,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-01-30 08:51:00,Unfaulted,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-01-30 08:55:00,Unfaulted,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-01-30 08:57:00,Unfaulted,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-01-30 09:09:00,Unfaulted,0.004034668260609683,0.0,0.0,0.0,0.0,0.0,0.9959653317393903
2018-01-30 09:10:00,Unfaulted,0.0020920502092050207,0.0,0.0,0.0,0.0,0.0,0.997907949790795
2018-01-30 09:11:00,Unfaulted,0.0020920502092050207,0.0,0.0,0.0,0.0,0.0,0.997907949790795
2018-01-30 09:14:00,Unfaulted,0.0020920502092050207,0.0,0.0,0.0,0.0,0.0,0.997907949790795
2018-01-30 09:15:00,Unfaulted,0.0020920502092050207,0.0,0.0,0.0,0.0,0.0,0.997907949790795
2018-01-30 09:21:00,Unfaulted,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-01-30 09:23:00,Unfaulted,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-01-30 09:34:00,Unfaulted,0.0010460251046025104,0.0,0.0,0.0,0.0,0.0,0.9989539748953975
2018-01-30 09:38:00,Unfaulted,0.0010460251046025104,0.0,0.0010460251046025104,0.0,0.0,0.000697350069735007,0.9972105997210599
2018-01-30 09:39:00,Unfaulted,0.0010460251046025104,0.0,0.0023773297831875236,0.0,0.0,0.000697350069735007,0.9958792950424749
2018-01-30 09:41:00,Unfaulted,0.0,0.0,0.0013313046785850132,0.0,0.0,0.0,0.998668695321415
2018-01-30 09:55:00,Unfaulted,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-01-30 10:09:00,Unfaulted,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-01-30 10:10:00,Unfaulted,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-01-30 10:13:00,Unfaulted,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-01-30 10:18:00,Unfaulted,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-01-30 10:20:00,Unfaulted,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-01-30 10:22:00,Unfaulted,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-01-30 10:23:00,Unfaulted,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-01-30 10:33:00,Unfaulted,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-01-30 10:34:00,Unfaulted,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-01-30 10:35:00,Unfaulted,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-01-30 10:36:00,Unfaulted,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-01-30 10:40:00,Unfaulted,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-01-30 10:45:00,Unfaulted,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-01-30 10:46:00,Unfaulted,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-01-30 10:48:00,Unfaulted,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-01-30 10:55:00,Unfaulted,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-01-30 10:59:00,Unfaulted,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-01-30 11:09:00,Unfaulted,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-01-30 11:12:00,Unfaulted,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-01-30 11:18:00,Unfaulted,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-01-30 11:36:00,Unfaulted,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-01-30 11:39:00,Unfaulted,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-01-30 11:44:00,Unfaulted,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-01-30 11:49:00,Unfaulted,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-01-30 11:50:00,Unfaulted,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-01-30 12:09:00,Unfaulted,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-01-30 12:15:00,Unfaulted,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-01-30 12:18:00,Unfaulted,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-01-30 12:20:00,Unfaulted,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-01-30 12:24:00,Unfaulted,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-01-30 12:41:00,Unfaulted,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-01-30 12:46:00,Unfaulted,0.0,0.0020920502092050207,0.0,0.0,0.0,0.0,0.997907949790795
2018-01-30 12:59:00,Unfaulted,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-01-30 13:06:00,Unfaulted,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-01-30 13:11:00,Unfaulted,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-01-30 13:16:00,Unfaulted,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-01-30 13:18:00,Unfaulted,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-01-30 13:21:00,Unfaulted,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-01-30 13:28:00,Unfaulted,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-01-30 13:31:00,Unfaulted,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-01-30 13:41:00,Unfaulted,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-01-30 13:46:00,Unfaulted,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-01-30 13:57:00,Unfaulted,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-01-30 14:01:00,Unfaulted,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-01-30 14:03:00,Unfaulted,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-01-30 14:05:00,Unfaulted,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-01-30 14:09:00,Unfaulted,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-01-30 14:15:00,Unfaulted,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-01-30 14:17:00,Unfaulted,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-01-30 14:26:00,Unfaulted,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-01-30 14:28:00,Unfaulted,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-01-30 14:33:00,Unfaulted,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-01-30 14:39:00,Unfaulted,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-01-30 15:02:00,Unfaulted,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-01-30 15:06:00,Unfaulted,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-01-30 15:07:00,Unfaulted,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-01-30 15:10:00,Unfaulted,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-01-30 15:16:00,Unfaulted,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-01-30 15:29:00,Unfaulted,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-01-30 15:39:00,Unfaulted,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-01-30 15:41:00,Unfaulted,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-01-30 15:44:00,Unfaulted,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-01-30 15:46:00,Unfaulted,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-01-30 15:51:00,Unfaulted,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-01-30 15:59:00,Unfaulted,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-01-30 16:00:00,Unfaulted,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-01-30 16:04:00,Unfaulted,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-01-30 16:08:00,Unfaulted,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-01-30 16:20:00,Unfaulted,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-01-30 16:23:00,Unfaulted,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-01-30 16:24:00,Unfaulted,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-01-30 16:27:00,Unfaulted,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-01-30 16:29:00,Unfaulted,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-01-30 16:30:00,Unfaulted,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-01-30 16:34:00,Unfaulted,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-01-30 16:39:00,Unfaulted,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-01-30 16:40:00,Unfaulted,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-01-30 16:45:00,Unfaulted,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-01-30 16:46:00,Unfaulted,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-01-30 16:53:00,Unfaulted,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-01-30 17:00:00,Unfaulted,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-01-30 17:06:00,Unfaulted,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-01-30 17:19:00,Unfaulted,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-01-30 17:23:00,Unfaulted,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-01-30 17:25:00,Unfaulted,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-01-30 17:29:00,Unfaulted,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-01-30 17:33:00,Unfaulted,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-01-30 17:38:00,Unfaulted,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-01-30 17:42:00,Unfaulted,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-01-30 17:47:00,Unfaulted,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-01-30 17:49:00,Unfaulted,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-01-30 17:51:00,Unfaulted,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-01-30 17:58:00,Unfaulted,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-01-30 17:59:00,Unfaulted,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-01-30 18:06:00,Unfaulted,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-01-30 18:09:00,Unfaulted,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-01-30 18:17:00,Unfaulted,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-01-30 18:18:00,Unfaulted,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-01-30 18:20:00,Unfaulted,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-01-30 18:23:00,Unfaulted,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-01-30 18:25:00,Unfaulted,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-01-30 18:29:00,Unfaulted,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-01-30 18:31:00,Unfaulted,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-01-30 18:40:00,Unfaulted,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-01-30 18:41:00,Unfaulted,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-01-30 18:43:00,Unfaulted,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-01-30 18:48:00,Unfaulted,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-01-30 18:50:00,Unfaulted,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-01-30 18:57:00,Unfaulted,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-01-30 18:59:00,Unfaulted,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-01-30 19:09:00,Unfaulted,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-01-30 19:16:00,Unfaulted,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-01-30 19:21:00,Unfaulted,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-01-30 19:27:00,Unfaulted,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-01-30 19:33:00,Unfaulted,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-01-30 19:34:00,Unfaulted,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-01-30 19:49:00,Unfaulted,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-01-30 19:50:00,Unfaulted,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-01-30 19:51:00,Unfaulted,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-01-30 19:54:00,Unfaulted,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-01-30 19:56:00,Unfaulted,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-01-30 19:59:00,Unfaulted,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-01-30 20:05:00,Unfaulted,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-01-30 20:08:00,Unfaulted,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-01-30 20:11:00,Unfaulted,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-01-30 20:15:00,Unfaulted,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-01-30 20:23:00,Unfaulted,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-01-30 20:31:00,Unfaulted,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-01-30 20:35:00,Unfaulted,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-01-30 20:40:00,Unfaulted,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-01-30 20:43:00,Unfaulted,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-01-30 20:52:00,Unfaulted,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-01-30 20:54:00,Unfaulted,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-01-30 20:56:00,Unfaulted,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-01-30 21:10:00,Unfaulted,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-01-30 21:12:00,Unfaulted,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-01-30 21:19:00,Unfaulted,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-01-30 21:24:00,Unfaulted,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-01-30 21:25:00,Unfaulted,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-01-30 21:30:00,Unfaulted,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-01-30 21:55:00,Unfaulted,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-01-30 21:56:00,Unfaulted,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-01-30 21:59:00,Unfaulted,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-01-30 22:00:00,Unfaulted,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-01-30 22:02:00,Unfaulted,0.0008965929468021517,0.0008965929468021517,0.0,0.0,0.0004482964734010759,0.0016437537358039449,0.9961147638971908
2018-01-30 22:03:00,Unfaulted,0.0008965929468021517,0.0008965929468021517,0.0,0.0,0.0004482964734010759,0.0016437537358039449,0.9961147638971908
2018-01-30 22:10:00,Unfaulted,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-01-30 22:21:00,Unfaulted,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-01-30 22:22:00,Unfaulted,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-01-30 22:34:00,Unfaulted,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-01-30 22:42:00,Unfaulted,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-01-30 22:50:00,Unfaulted,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-01-30 22:51:00,Unfaulted,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-01-30 22:53:00,Unfaulted,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-01-30 22:54:00,Unfaulted,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-01-30 22:56:00,Unfaulted,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-01-30 23:03:00,Unfaulted,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-01-30 23:06:00,Unfaulted,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-01-30 23:16:00,Unfaulted,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-01-30 23:24:00,Unfaulted,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-01-30 23:39:00,Unfaulted,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-01-30 23:41:00,Unfaulted,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-01-30 23:54:00,Unfaulted,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-01-30 23:55:00,Unfaulted,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-01-30 23:56:00,Unfaulted,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-01-30 23:57:00,Unfaulted,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-01-30 23:58:00,Unfaulted,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-01-31 00:02:00,Unfaulted,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-01-31 00:14:00,Unfaulted,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-01-31 00:15:00,Unfaulted,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-01-31 00:25:00,Unfaulted,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-01-31 00:28:00,Unfaulted,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-01-31 00:29:00,Unfaulted,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-01-31 00:42:00,Unfaulted,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-01-31 00:49:00,Unfaulted,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-01-31 00:50:00,Unfaulted,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-01-31 00:56:00,Unfaulted,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-01-31 01:00:00,Unfaulted,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-01-31 01:04:00,Unfaulted,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-01-31 01:21:00,Unfaulted,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-01-31 01:29:00,Unfaulted,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-01-31 01:42:00,Unfaulted,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-01-31 01:54:00,Unfaulted,0.0,0.0,0.0,0.0,0.0,0.0,1.0
